branch, request_datetime, request_index, request_user_id, rice, soup, salad, main_dish, total_price
小金井支店, 2023-09-21 22:23:17, 2, M3493785522067783, 白米 中, 豚汁, チキンのサラダ, 豚の生姜焼き, 1300.00
小金井支店, 2023-09-22 00:59:22, 5, M8328439552959735, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-09-22 01:53:54, 1, S0000000000000002, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
小金井支店, 2023-09-22 02:57:17, 4, M9515482485288613, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-09-22 06:13:21, 6, M3100316506692276, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
小金井支店, 2023-09-22 11:15:39, 3, M2756585947940783, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
小金井支店, 2023-09-22 11:40:59, 7, M8149505322780065, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-09-22 17:11:46, 2, M2200771142129264, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-09-23 10:20:17, 2, M2455814217437686, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
小金井支店, 2023-09-23 15:50:38, 3, M2455814217437686, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
小金井支店, 2023-09-23 20:32:18, 1, M8880181047927641, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-09-23 20:46:13, 4, M6826841501887810, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-09-23 23:43:19, 5, M1180997975551701, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
小金井支店, 2023-09-23 23:51:12, 6, M1837026021070863, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
小金井支店, 2023-09-24 03:11:58, 6, M8144139671491198, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-09-24 10:33:17, 1, M2785702558166011, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
小金井支店, 2023-09-24 10:41:22, 3, M5268818685297836, 白米 大, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1250.00
小金井支店, 2023-09-24 11:33:24, 4, M5817770820243514, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
小金井支店, 2023-09-24 19:00:05, 5, M9401689572920389, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
小金井支店, 2023-09-24 20:51:50, 2, S0000000000000001, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-09-25 00:43:27, 2, M3489191249112446, 白米 大, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-09-25 01:27:42, 1, M8450998406609841, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-09-25 01:41:54, 7, M1924759056945548, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-09-25 01:48:42, 5, M0075290594937843, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
小金井支店, 2023-09-25 05:10:16, 4, M3037251062431668, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-09-25 07:27:01, 3, M6691192990110146, 白米 大, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-09-25 21:12:10, 8, M6778306111215275, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-09-25 23:07:46, 6, M8450998406609841, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-09-26 05:02:38, 3, M3735522060612831, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
小金井支店, 2023-09-26 13:48:19, 2, M6946100159144972, 白米 小, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-09-26 23:49:09, 1, M6991501146827906, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-09-27 08:04:42, 3, M5432647983047799, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-09-27 08:08:56, 7, M4439008801559783, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-09-27 10:20:34, 1, M9401689572920389, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
小金井支店, 2023-09-27 14:01:47, 5, M1433940504496971, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-09-27 15:37:22, 8, M5817770820243514, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
小金井支店, 2023-09-27 16:02:31, 2, M9989143822773005, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1150.00
小金井支店, 2023-09-27 16:52:22, 6, M3254378465709968, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-09-27 17:40:11, 4, M9366523864385044, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-09-27 18:50:07, 9, M0043036203350933, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
小金井支店, 2023-09-28 14:03:41, 2, M1642087007258808, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-09-28 16:31:33, 1, M2756585947940783, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-01 03:52:51, 1, M4316471149704861, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-01 12:34:13, 4, M3522554363118339, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-10-01 12:39:19, 3, M1433940504496971, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-01 17:15:24, 2, M6971647925012343, 白米 大, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-02 00:04:41, 2, M5980822666877486, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-02 03:37:52, 4, M1692674481452789, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-10-02 09:49:25, 6, M6991501146827906, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
小金井支店, 2023-10-02 10:32:30, 1, M7437876502906606, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-02 14:35:26, 5, S0000000000000003, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-02 15:04:21, 3, M4316471149704861, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-02 16:07:37, 7, M6971647925012343, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-03 14:32:39, 1, M2120667089081451, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-03 17:47:45, 3, M0826029812379894, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-03 23:38:57, 2, M4957702483502152, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-04 16:37:51, 1, M9401689572920389, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-05 16:14:47, 2, M5958992545564083, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-05 17:28:15, 1, M7061927164902103, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-06 01:05:26, 1, M2120667089081451, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-06 11:57:39, 2, M2258555050055487, 白米 中, 豚汁, チキンのサラダ, 豚の生姜焼き, 1300.00
小金井支店, 2023-10-06 20:46:14, 3, M4278949801966343, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-06 22:48:08, 4, M5342435620242023, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-07 02:18:18, 5, M7370167089130370, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-07 05:36:58, 2, M7164647937961898, 白米 大, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-07 06:37:45, 1, M1837026021070863, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-07 06:59:32, 4, M4316471149704861, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-10-07 16:33:06, 3, M4439008801559783, 白米 中, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1400.00
小金井支店, 2023-10-08 05:58:07, 4, M6826841501887810, 白米 大, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-08 08:11:57, 1, M1525342523725107, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-08 11:23:53, 3, M1411197063930241, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
小金井支店, 2023-10-08 14:19:07, 5, M8144139671491198, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-08 21:34:18, 2, M5958992545564083, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-09 01:47:03, 1, M6971647925012343, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
小金井支店, 2023-10-09 02:16:04, 5, M6691192990110146, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-09 03:17:03, 6, M2785702558166011, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-09 07:14:23, 4, M1525342523725107, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-09 07:14:39, 3, M5167605488367166, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-10-09 12:33:05, 7, M9381581091106318, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-09 18:49:11, 2, M7164647937961898, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-09 19:20:32, 8, M6638017527164450, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
小金井支店, 2023-10-10 10:35:08, 2, M2120667089081451, 白米 大, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1250.00
小金井支店, 2023-10-10 14:09:53, 3, M6638017527164450, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-10 14:38:12, 1, M1829498371518666, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-11 05:26:38, 4, M1829498371518666, 白米 中, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1200.00
小金井支店, 2023-10-11 06:50:23, 6, M2998083860683956, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-11 11:21:11, 1, M4316471149704861, 白米 小, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-11 11:55:05, 3, M8880181047927641, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-11 12:28:55, 5, M5958992545564083, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
小金井支店, 2023-10-11 13:12:38, 2, M3100316506692276, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-11 16:51:49, 7, M5980822666877486, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-12 03:30:44, 3, M9515482485288613, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-12 08:02:46, 1, M7061927164902103, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-12 12:54:01, 2, M3674708608484289, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-12 21:08:57, 4, M6363338569666435, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
小金井支店, 2023-10-13 06:56:33, 3, M6638017527164450, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-10-13 20:52:34, 1, M8328439552959735, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-13 22:18:15, 5, S0000000000000001, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-13 22:37:52, 4, M1369199066252452, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-13 23:21:36, 2, M6991501146827906, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-10-14 22:30:06, 1, M0514976918844333, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-15 02:55:04, 3, M0043036203350933, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-10-15 04:36:46, 2, M4278949801966343, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-10-15 05:04:19, 4, M6638017527164450, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-15 11:01:59, 5, M9159749473516644, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-15 11:08:57, 1, M7437876502906606, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-16 01:26:07, 2, M9930629525646188, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-10-16 08:27:54, 1, M3489191249112446, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-10-16 10:57:38, 4, S0000000000000003, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-10-16 16:19:40, 3, M0851225857326843, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-17 01:28:49, 3, M6228272594003321, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-17 10:43:40, 4, M3764404782998205, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
小金井支店, 2023-10-17 10:58:31, 1, M5628732464656951, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-17 14:57:48, 2, M7445163706159458, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-10-18 06:00:38, 3, M1625021197653150, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-18 13:22:02, 4, M4278949801966343, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
小金井支店, 2023-10-18 15:26:40, 5, M3493785522067783, 白米 大, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1250.00
小金井支店, 2023-10-18 18:09:53, 2, M9504559070091234, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-18 20:02:07, 1, M4278949801966343, 白米 中, 豚汁, チキンのサラダ, 豚の生姜焼き, 1300.00
小金井支店, 2023-10-19 05:03:04, 1, M1331843257022261, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-10-19 05:53:38, 2, M6778306111215275, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
小金井支店, 2023-10-19 07:15:50, 3, M3489191249112446, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-20 09:22:00, 4, M0843459659404481, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
小金井支店, 2023-10-20 12:30:53, 1, M4777048940070841, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-20 12:34:54, 6, M3037251062431668, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
小金井支店, 2023-10-20 14:06:51, 5, S0000000000000001, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
小金井支店, 2023-10-20 20:49:13, 3, M2998083860683956, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-20 21:43:24, 2, M2455814217437686, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-21 03:53:48, 2, M5939968742150262, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-10-21 14:34:25, 1, M9381581091106318, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-10-21 17:35:33, 4, M4156018433615288, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-21 18:04:18, 5, M2120667089081451, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-21 23:33:18, 3, M5980822666877486, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-22 02:26:45, 2, M5782613179531962, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-22 03:01:17, 4, M5383376028853014, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-22 04:23:32, 1, M0826029812379894, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-22 12:55:38, 3, M3037251062431668, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-23 01:41:54, 7, M7430233742301789, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-23 02:59:04, 6, M1411197063930241, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-23 06:18:20, 5, M0514976918844333, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-23 09:53:35, 4, M5524847802574081, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-23 11:19:39, 2, M3493785522067783, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-23 17:32:50, 3, M1924759056945548, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-23 21:52:35, 1, M7445163706159458, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-24 01:48:11, 2, M4156018433615288, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
小金井支店, 2023-10-24 03:36:20, 4, M4568983376934970, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
小金井支店, 2023-10-24 04:07:37, 3, M0514976918844333, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-24 10:27:11, 1, M9515482485288613, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-24 15:30:04, 5, M1331843257022261, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-10-25 01:43:28, 2, M6439860497461111, 白米 中, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1400.00
小金井支店, 2023-10-25 06:59:18, 1, M2120667089081451, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-25 08:19:00, 4, M6971647925012343, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
小金井支店, 2023-10-25 15:25:55, 3, M5524847802574081, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-10-26 03:56:16, 4, M3100316506692276, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
小金井支店, 2023-10-26 04:58:19, 3, M8328439552959735, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
小金井支店, 2023-10-26 05:04:50, 5, M9504559070091234, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-26 07:51:28, 7, M9989143822773005, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-26 09:12:12, 10, M1924759056945548, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-26 12:37:44, 8, M5268818685297836, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
小金井支店, 2023-10-26 13:00:31, 11, M5524847802574081, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-26 13:15:14, 6, M3522554363118339, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
小金井支店, 2023-10-26 18:49:30, 12, M9381581091106318, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
小金井支店, 2023-10-26 20:38:14, 2, M3100316506692276, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-10-26 20:52:16, 1, M2200771142129264, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
小金井支店, 2023-10-26 21:52:27, 9, M1433940504496971, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
小金井支店, 2023-10-27 00:27:26, 2, M3522554363118339, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
小金井支店, 2023-10-27 01:29:02, 4, M6131631379421215, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
小金井支店, 2023-10-27 02:54:53, 7, M6946100159144972, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
小金井支店, 2023-10-27 03:37:55, 3, M8328439552959735, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
小金井支店, 2023-10-27 04:46:28, 6, M5939968742150262, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-10-27 14:55:39, 5, M2322090966717194, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
小金井支店, 2023-10-27 19:47:37, 1, M1331843257022261, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
小金井支店, 2023-10-28 04:03:38, 2, M4568983376934970, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
小金井支店, 2023-10-28 14:22:02, 1, M9401689572920389, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-11-01 04:02:16, 8, M5524847802574081, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-11-01 09:36:22, 7, M5383376028853014, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-11-01 10:36:34, 5, M3735522060612831, 白米 中, 豚汁, チキンのサラダ, 豚の生姜焼き, 1300.00
小金井支店, 2023-11-01 12:49:51, 1, M1692674481452789, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
小金井支店, 2023-11-01 14:19:06, 2, M5432647983047799, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-11-01 14:42:46, 4, M1924759056945548, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-11-01 14:54:38, 6, M1369199066252452, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
小金井支店, 2023-11-01 17:44:20, 3, M2756585947940783, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-11-02 00:36:00, 10, M1692674481452789, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-11-02 00:51:34, 2, M7437876502906606, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
小金井支店, 2023-11-02 01:04:32, 4, M8149505322780065, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
小金井支店, 2023-11-02 09:28:01, 7, M6946100159144972, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
小金井支店, 2023-11-02 10:11:56, 6, M0959979499165585, 白米 小, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1250.00
小金井支店, 2023-11-02 13:02:04, 3, M0043036203350933, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
小金井支店, 2023-11-02 13:55:52, 1, M1729158841742835, 白米 小, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1150.00
小金井支店, 2023-11-02 14:32:56, 5, M4400860964332310, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
